X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4023361,43.6552353,966,GO-20181198918,2018,D14,Shooting,2018-07-01T04:00:00.000Z,78,Kensington-Chinatown (78),43.6552353,-79.4023361,728
-79.5147705,43.7672119,967,GO-20181240749,2018,D31,Shooting,2018-07-08T04:00:00.000Z,24,Black Creek (24),43.7672119,-79.5147705,729
-79.5187607,43.769165,968,GO-20181245963,2018,D31,Shooting,2018-07-09T04:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,730
-79.288559,43.7043839,969,GO-20181221507,2018,D41,Other,2018-07-05T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7043839,-79.288559,731
-79.3519669,43.6775589,970,GO-20181341286,2018,D54,Shooting,2018-07-23T04:00:00.000Z,67,Playter Estates-Danforth (67),43.6775589,-79.3519669,732
-79.3475571,43.656498,971,GO-20181329654,2018,D55,Stabbing,2018-07-21T04:00:00.000Z,70,South Riverdale (70),43.656498,-79.3475571,733
-79.3519669,43.6775589,972,GO-20181341286,2018,D54,Shooting,2018-07-23T04:00:00.000Z,67,Playter Estates-Danforth (67),43.6775589,-79.3519669,734
-79.5688705,43.7547112,973,GO-20181358001,2018,D31,Shooting,2018-07-25T04:00:00.000Z,21,Humber Summit (21),43.7547112,-79.5688705,735
-79.3801117,43.6637001,974,GO-2018104863,2012,D51,Other,2012-10-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6637001,-79.3801117,736
-79.2222595,43.75103,975,GO-2018104863,2015,D43,Other,2015-10-15T04:00:00.000Z,137,Woburn (137),43.75103,-79.2222595,737
-79.3413849,43.7080193,976,GO-2018104863,2010,D52,Other,2010-09-06T04:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,738
-79.3413849,43.7080193,977,GO-2018104863,2010,D52,Other,2010-12-29T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,739
-79.3413849,43.7080193,978,GO-2018104863,2015,D52,Other,2015-12-14T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,740
-79.5894241,43.7320251,979,GO-20181508181,2018,D23,Shooting,2018-08-15T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7320251,-79.5894241,741
-79.5555344,43.6925735,980,GO-20181526723,2018,D23,Stabbing,2018-08-18T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.6925735,-79.5555344,742
-79.5569077,43.6101265,981,GO-20181527703,2018,D22,Stabbing,2018-08-18T04:00:00.000Z,14,Islington-City Centre West (14),43.6101265,-79.5569077,743
-79.3662109,43.6526985,982,GO-20181528994,2018,D51,Shooting,2018-08-19T04:00:00.000Z,73,Moss Park (73),43.6526985,-79.3662109,744
-79.3406067,43.6797943,983,GO-20181548479,2018,D54,Shooting,2018-08-22T04:00:00.000Z,66,Danforth (66),43.6797943,-79.3406067,745
-79.5008926,43.6913033,984,GO-20181549969,2018,D12,Shooting,2018-08-22T04:00:00.000Z,115,Mount Dennis (115),43.6913033,-79.5008926,746
-79.5088959,43.6015396,985,GO-20181494077,2018,D22,Other,2018-08-13T04:00:00.000Z,18,New Toronto (18),43.6015396,-79.5088959,747
-79.5162048,43.700161,986,GO-20181562384,2018,D12,Stabbing,2018-08-24T04:00:00.000Z,113,Weston (113),43.700161,-79.5162048,748
-79.2430801,43.812973,987,GO-20181564549,2018,D42,Other,2018-08-24T04:00:00.000Z,132,Malvern (132),43.812973,-79.2430801,749
-79.3584595,43.6618919,988,GO-20181599566,2018,D51,Other,2018-08-29T04:00:00.000Z,72,Regent Park (72),43.6618919,-79.3584595,750
-79.5569077,43.6101265,989,GO-20181527703,2018,D22,Stabbing,2018-08-18T04:00:00.000Z,14,Islington-City Centre West (14),43.6101265,-79.5569077,751
-79.2755432,43.7015152,990,GO-20181609974,2018,D41,Shooting,2018-08-31T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7015152,-79.2755432,752
-79.2101669,43.8091469,991,GO-20181622696,2018,D42,Shooting,2018-09-02T04:00:00.000Z,132,Malvern (132),43.8091469,-79.2101669,753
-79.4032898,43.6357384,992,GO-20181626502,2018,D14,Shooting,2018-09-02T04:00:00.000Z,82,Niagara (82),43.6357384,-79.4032898,754
-79.4631729,43.674015,993,GO-20181665625,2018,D12,Shooting,2018-09-08T04:00:00.000Z,91,Weston-Pellam Park (91),43.674015,-79.4631729,755
-79.4353638,43.644207,994,GO-20181668023,2018,D11,Other,2018-09-08T04:00:00.000Z,86,Roncesvalles (86),43.644207,-79.4353638,756
-79.5697632,43.6827621,995,GO-20181684842,2018,D23,Stabbing,2018-09-11T04:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.6827621,-79.5697632,757
-79.2326126,43.7416115,996,GO-20181706301,2018,D43,Shooting,2018-09-14T04:00:00.000Z,138,Eglinton East (138),43.7416115,-79.2326126,758
-79.2624893,43.7888451,997,GO-20181733104,2018,D42,Shooting,2018-09-18T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7888451,-79.2624893,759
-79.4178238,43.7889824,998,GO-20181739446,2018,D32,Stabbing,2018-09-19T04:00:00.000Z,36,Newtonbrook West (36),43.7889824,-79.4178238,760
-79.3448181,43.7726898,999,GO-20181772173,2018,D33,Shooting,2018-09-24T04:00:00.000Z,53,Henry Farm (53),43.7726898,-79.3448181,761
-79.3634949,43.6592712,1000,GO-20181777456,2018,D51,Shooting,2018-09-25T04:00:00.000Z,72,Regent Park (72),43.6592712,-79.3634949,762
-79.4876251,43.6727638,516,3755673,2012,D12,Shooting,2012-04-12T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6727638,-79.4876251,763
-79.3737793,43.6672974,424,3574569,2009,D51,Other,2009-12-05T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,764
-79.4213791,43.650959,625,4832188,2013,D14,Shooting,2013-05-19T04:00:00.000Z,81,Trinity-Bellwoods (81),43.650959,-79.4213791,765
-79.3058929,43.7325554,517,4428014,2012,D41,Stabbing,2012-04-15T04:00:00.000Z,119,Wexford/Maryvale (119),43.7325554,-79.3058929,766
-79.300354,43.7125206,626,4823588,2013,D54,Other,2013-05-16T04:00:00.000Z,54,O'Connor-Parkview (54),43.7125206,-79.300354,767
-79.4652481,43.657547,518,4376058,2012,D11,Other,2012-04-16T04:00:00.000Z,88,High Park North (88),43.657547,-79.4652481,768
-79.2203674,43.821373,627,5001151,2013,D42,Shooting,2013-05-29T04:00:00.000Z,131,Rouge (131),43.821373,-79.2203674,769
-79.5694427,43.7566948,425,3567900,2009,D31,Shooting,2009-12-06T05:00:00.000Z,21,Humber Summit (21),43.7566948,-79.5694427,770
-79.441864,43.7226105,519,4449577,2012,D32,Shooting,2012-05-04T04:00:00.000Z,32,Englemount-Lawrence (32),43.7226105,-79.441864,771
-79.2841568,43.8078117,628,5067942,2013,D42,Other,2013-06-03T04:00:00.000Z,129,Agincourt North (129),43.8078117,-79.2841568,772
-79.525444,43.7030106,426,3574814,2009,D31,Shooting,2009-12-07T05:00:00.000Z,113,Weston (113),43.7030106,-79.525444,773
-79.4033203,43.6979294,520,4346812,2012,D53,Shooting,2012-05-09T04:00:00.000Z,100,Yonge-Eglinton (100),43.6979294,-79.4033203,774
-79.2795181,43.7032204,521,4449281,2012,D41,Other,2012-05-07T04:00:00.000Z,121,Oakridge (121),43.7032204,-79.2795181,775
-79.501503,43.6648865,522,4445741,2012,D11,Shooting,2012-05-10T04:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,776
-79.3706894,43.6507339,523,3363455,2012,D51,Other,2012-05-14T04:00:00.000Z,73,Moss Park (73),43.6507339,-79.3706894,777
-79.1552658,43.7864952,524,4438492,2012,D43,Shooting,2012-05-31T04:00:00.000Z,133,Centennial Scarborough (133),43.7864952,-79.1552658,778
-79.3799744,43.6540642,525,4533105,2012,D52,Shooting,2012-06-02T04:00:00.000Z,76,Bay Street Corridor (76),43.6540642,-79.3799744,779
-79.3799744,43.6540642,526,4533105,2012,D52,Shooting,2012-06-02T04:00:00.000Z,76,Bay Street Corridor (76),43.6540642,-79.3799744,780
-79.4183273,43.6552467,527,4386217,2012,D14,Shooting,2012-06-18T04:00:00.000Z,80,Palmerston-Little Italy (80),43.6552467,-79.4183273,781
-79.2822571,43.7694244,528,4503011,2012,D41,Shooting,2012-06-22T04:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,782
-79.4065704,43.7565041,529,4556249,2012,D32,Shooting,2012-06-23T04:00:00.000Z,51,Willowdale East (51),43.7565041,-79.4065704,783
-79.5583496,43.6490707,530,4578181,2012,D22,Shooting,2012-07-05T04:00:00.000Z,14,Islington-City Centre West (14),43.6490707,-79.5583496,784
-79.1848831,43.7648697,531,4544154,2012,D43,Shooting,2012-07-16T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,785
-79.1848831,43.7648697,532,4544154,2012,D43,Shooting,2012-07-16T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,786
-79.5042191,43.6843834,533,4466647,2012,D12,Shooting,2012-07-17T04:00:00.000Z,115,Mount Dennis (115),43.6843834,-79.5042191,787
-79.4439087,43.7194862,534,4427513,2012,D32,Shooting,2012-07-19T04:00:00.000Z,32,Englemount-Lawrence (32),43.7194862,-79.4439087,788
-79.254982,43.7812233,535,4528375,2012,D42,Other,2012-07-22T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7812233,-79.254982,789
-79.5147705,43.7672119,536,4622186,2012,D31,Shooting,2012-08-01T04:00:00.000Z,24,Black Creek (24),43.7672119,-79.5147705,790
-79.2186508,43.8065376,537,4531897,2012,D42,Other,2012-08-07T04:00:00.000Z,132,Malvern (132),43.8065376,-79.2186508,791
-79.2827606,43.7279472,538,4613436,2012,D55,Other,2012-08-24T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,792
-79.2065353,43.8083572,539,4528016,2012,D42,Shooting,2012-09-08T04:00:00.000Z,132,Malvern (132),43.8083572,-79.2065353,793
-79.298027,43.6788864,540,4563307,2012,D55,Shooting,2012-09-08T04:00:00.000Z,62,East End-Danforth (62),43.6788864,-79.298027,794
-79.5151291,43.747097,541,4453311,2012,D23,Shooting,2012-09-16T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,795
-79.4411087,43.7022552,542,4520488,2012,D13,Other,2012-09-15T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.7022552,-79.4411087,796
-79.5826111,43.7339706,543,4589405,2012,D23,Shooting,2012-09-18T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,797
-79.5826111,43.7339706,544,4589405,2012,D23,Shooting,2012-09-18T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,798
-79.5154648,43.7578697,545,4663461,2012,D31,Shooting,2012-10-11T04:00:00.000Z,24,Black Creek (24),43.7578697,-79.5154648,799
-79.234993,43.7757454,546,4615172,2012,D43,Other,2012-10-17T04:00:00.000Z,137,Woburn (137),43.7757454,-79.234993,800
-79.3708878,43.6645203,547,4477212,2012,D51,Stabbing,2012-10-23T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6645203,-79.3708878,801
-79.213562,43.7858925,548,4703830,2012,D43,Shooting,2012-10-28T04:00:00.000Z,135,Morningside (135),43.7858925,-79.213562,802
-79.4493713,43.7208595,549,4697103,2012,D32,Shooting,2012-10-29T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,803
-79.4372711,43.6369286,550,4613667,2012,D14,Stabbing,2012-10-29T04:00:00.000Z,85,South Parkdale (85),43.6369286,-79.4372711,804
-79.4931412,43.6883087,551,4754900,2012,D12,Shooting,2012-10-30T04:00:00.000Z,115,Mount Dennis (115),43.6883087,-79.4931412,805
-79.406517,43.656723,552,4695122,2012,D14,Shooting,2012-11-11T05:00:00.000Z,78,Kensington-Chinatown (78),43.656723,-79.406517,806
-79.5810471,43.736351,553,4664511,2012,D23,Other,2012-11-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,807
-79.3143005,43.6796837,554,4559977,2012,D55,Other,2012-11-14T05:00:00.000Z,64,Woodbine Corridor (64),43.6796837,-79.3143005,808
-79.324707,43.7237015,555,4545660,2012,D54,Stabbing,2012-11-17T05:00:00.000Z,44,Flemingdon Park (44),43.7237015,-79.324707,809
-79.4837265,43.7335815,556,4672379,2012,D31,Shooting,2012-12-02T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7335815,-79.4837265,810
-79.3586502,43.6775246,557,4471737,2012,D53,Other,2012-07-02T04:00:00.000Z,67,Playter Estates-Danforth (67),43.6775246,-79.3586502,811
-79.3737793,43.6672974,558,4844185,2012,D51,Stabbing,2012-12-20T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,812
-79.582756,43.6332703,559,1799882,2012,D22,Other,2012-07-03T04:00:00.000Z,12,Markland Wood (12),43.6332703,-79.582756,813
-79.582756,43.6332703,560,1799887,2012,D22,Shooting,2012-11-29T05:00:00.000Z,12,Markland Wood (12),43.6332703,-79.582756,814
-79.2666626,43.7559013,561,3757791,2010,D41,Shooting,2010-07-06T04:00:00.000Z,126,Dorset Park (126),43.7559013,-79.2666626,815
-79.397789,43.6522598,562,3360930,2010,D52,Shooting,2010-07-10T04:00:00.000Z,78,Kensington-Chinatown (78),43.6522598,-79.397789,816
-79.2467575,43.7552643,563,3831826,2010,D41,Stabbing,2010-07-14T04:00:00.000Z,127,Bendale (127),43.7552643,-79.2467575,817
-79.3296509,43.715313,564,3587228,2010,D54,Shooting,2010-07-13T04:00:00.000Z,44,Flemingdon Park (44),43.715313,-79.3296509,818
-79.2591248,43.7874107,565,3686077,2010,D42,Shooting,2010-07-16T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7874107,-79.2591248,819
-79.5068817,43.7403259,566,3520868,2010,D31,Shooting,2010-07-30T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7403259,-79.5068817,820
-79.6118164,43.7316895,567,3804848,2010,D23,Shooting,2010-07-30T04:00:00.000Z,1,West Humber-Clairville (1),43.7316895,-79.6118164,821
-79.3373184,43.7165565,568,3883110,2010,D54,Stabbing,2010-07-31T04:00:00.000Z,44,Flemingdon Park (44),43.7165565,-79.3373184,822
-79.5305557,43.6467743,569,3436989,2010,D22,Shooting,2010-08-14T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,823
-79.3744507,43.6688728,570,3577793,2010,D51,Shooting,2010-08-14T04:00:00.000Z,74,North St.James Town (74),43.6688728,-79.3744507,824
-79.441864,43.7226105,571,3773675,2010,D32,Shooting,2010-08-24T04:00:00.000Z,32,Englemount-Lawrence (32),43.7226105,-79.441864,825
-79.4401932,43.651432,572,3412926,2010,D14,Stabbing,2010-08-27T04:00:00.000Z,83,Dufferin Grove (83),43.651432,-79.4401932,826
-79.2320251,43.7593193,573,3528531,2010,D43,Shooting,2010-09-10T04:00:00.000Z,137,Woburn (137),43.7593193,-79.2320251,827
-79.5188217,43.7619209,574,3836758,2010,D31,Shooting,2010-09-12T04:00:00.000Z,24,Black Creek (24),43.7619209,-79.5188217,828
-79.5131454,43.6868515,575,3905801,2010,D23,Stabbing,2010-09-25T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6868515,-79.5131454,829
-79.4735794,43.6663361,576,3793509,2010,D51,Other,2010-08-29T04:00:00.000Z,90,Junction Area (90),43.6663361,-79.4735794,830
-79.5153656,43.6998215,577,3708472,2010,D12,Shooting,2010-09-29T04:00:00.000Z,113,Weston (113),43.6998215,-79.5153656,831
-79.5153656,43.6998215,578,3708472,2010,D12,Shooting,2010-09-29T04:00:00.000Z,113,Weston (113),43.6998215,-79.5153656,832
-79.4333191,43.6337547,579,3834477,2010,D14,Shooting,2010-10-04T04:00:00.000Z,85,South Parkdale (85),43.6337547,-79.4333191,833
-79.3084641,43.7388,580,2896399,2010,D41,Other,2010-07-09T04:00:00.000Z,119,Wexford/Maryvale (119),43.7388,-79.3084641,834
-79.5154648,43.7578697,581,3633942,2010,D31,Shooting,2010-10-04T04:00:00.000Z,24,Black Creek (24),43.7578697,-79.5154648,835
-79.3590775,43.6603432,582,3561941,2010,D51,Shooting,2010-10-09T04:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,836
-79.3590775,43.6603432,583,3561941,2010,D51,Shooting,2010-10-09T04:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,837
-79.2769928,43.7024002,584,3520082,2010,D41,Shooting,2010-10-17T04:00:00.000Z,121,Oakridge (121),43.7024002,-79.2769928,838
-79.3627014,43.6574554,585,3772354,2010,D51,Shooting,2010-10-25T04:00:00.000Z,72,Regent Park (72),43.6574554,-79.3627014,839
-79.3537521,43.6636772,586,3355708,2010,D55,Stabbing,2010-10-27T04:00:00.000Z,70,South Riverdale (70),43.6636772,-79.3537521,840
-79.4145813,43.7717056,587,3911901,2010,D32,Shooting,2010-11-17T05:00:00.000Z,37,Willowdale West (37),43.7717056,-79.4145813,841
-79.3530273,43.7873497,588,3929126,2010,D33,Shooting,2010-11-20T05:00:00.000Z,47,Don Valley Village (47),43.7873497,-79.3530273,842
-79.5034027,43.7410774,589,3988019,2010,D31,Shooting,2010-11-22T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7410774,-79.5034027,843
-79.2320251,43.7593193,590,3904746,2010,D43,Shooting,2010-11-24T05:00:00.000Z,137,Woburn (137),43.7593193,-79.2320251,844
-79.3917923,43.6447487,591,3845292,2010,D52,Other,2010-11-27T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6447487,-79.3917923,845
-79.3581619,43.6612015,592,3878370,2010,D51,Shooting,2010-11-29T05:00:00.000Z,72,Regent Park (72),43.6612015,-79.3581619,846
-79.3001556,43.6839523,593,4003542,2010,D55,Other,2010-12-02T05:00:00.000Z,62,East End-Danforth (62),43.6839523,-79.3001556,847
-79.4937515,43.6716728,594,4016091,2010,D12,Shooting,2010-12-25T05:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,848
-79.3683014,43.6650581,595,3561930,2010,D51,Other,2010-08-08T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6650581,-79.3683014,849
-79.4901657,43.6964302,596,3912797,2010,D12,Other,2010-09-12T04:00:00.000Z,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,850
-79.2067871,43.7668037,597,3801763,2010,D43,Other,2010-05-25T04:00:00.000Z,135,Morningside (135),43.7668037,-79.2067871,851
-79.4946518,43.7777214,598,4821260,2013,D31,Stabbing,2013-01-01T05:00:00.000Z,27,York University Heights (27),43.7777214,-79.4946518,852
-79.3590775,43.6603432,599,4842775,2013,D51,Shooting,2013-01-18T05:00:00.000Z,72,Regent Park (72),43.6603432,-79.3590775,853
-79.5684357,43.6757164,600,4724330,2013,D23,Other,2013-01-19T05:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.6757164,-79.5684357,854
-79.5230484,43.7177048,427,3565736,2009,D31,Shooting,2009-12-09T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7177048,-79.5230484,855
-79.2112122,43.8118591,428,3566324,2010,D42,Shooting,2010-01-07T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,856
-79.4986115,43.6656075,429,3391807,2009,D11,Stabbing,2009-12-13T05:00:00.000Z,114,Lambton Baby Point (114),43.6656075,-79.4986115,857
-79.3981628,43.6502647,430,3583884,2010,D14,Other,2010-01-24T05:00:00.000Z,78,Kensington-Chinatown (78),43.6502647,-79.3981628,858
-79.3170853,43.7620239,431,3281627,2010,D41,Stabbing,2010-01-27T05:00:00.000Z,119,Wexford/Maryvale (119),43.7620239,-79.3170853,859
-79.398201,43.6582603,432,3591551,2009,D52,Other,2009-12-18T05:00:00.000Z,78,Kensington-Chinatown (78),43.6582603,-79.398201,860
-79.4789581,43.6655655,433,3543317,2009,D11,Shooting,2009-12-29T05:00:00.000Z,90,Junction Area (90),43.6655655,-79.4789581,861
-79.3743515,43.6629181,434,3367693,2010,D51,Stabbing,2010-02-03T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,862
-79.3996735,43.6480675,435,3922539,2011,D14,Stabbing,2011-01-01T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6480675,-79.3996735,863
-79.2789001,43.7328644,436,2885827,2011,D41,Shooting,2011-01-05T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,864
-79.1947403,43.7620163,437,3737551,2011,D43,Other,2011-01-06T05:00:00.000Z,136,West Hill (136),43.7620163,-79.1947403,865
-79.3966064,43.6747284,438,4040426,2011,D53,Other,2011-01-12T05:00:00.000Z,95,Annex (95),43.6747284,-79.3966064,866
-79.4384995,43.7046242,439,4033175,2011,D13,Other,2011-01-13T05:00:00.000Z,108,Briar Hill-Belgravia (108),43.7046242,-79.4384995,867
-79.3783493,43.6662865,440,3832781,2011,D51,Other,2011-01-23T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6662865,-79.3783493,868
-79.5026093,43.6984215,441,3713412,2010,D12,Shooting,2010-02-07T05:00:00.000Z,30,Brookhaven-Amesbury (30),43.6984215,-79.5026093,869
-79.5490723,43.7506523,442,3966773,2011,D31,Shooting,2011-02-01T05:00:00.000Z,21,Humber Summit (21),43.7506523,-79.5490723,870
-79.4875946,43.7496109,443,3530271,2011,D31,Stabbing,2011-02-05T05:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,871
-79.4832687,43.6934128,444,4017505,2011,D12,Shooting,2011-02-11T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6934128,-79.4832687,872
-79.221199,43.7596092,445,3948450,2011,D43,Shooting,2011-02-11T05:00:00.000Z,137,Woburn (137),43.7596092,-79.221199,873
-79.5094604,43.6973038,446,4017400,2011,D12,Shooting,2011-02-16T05:00:00.000Z,113,Weston (113),43.6973038,-79.5094604,874
-79.2147293,43.8006172,447,3996966,2011,D42,Shooting,2011-02-26T05:00:00.000Z,132,Malvern (132),43.8006172,-79.2147293,875
-79.501503,43.6648865,448,4010034,2011,D11,Shooting,2011-03-02T05:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,876
-79.4278564,43.6672211,449,4029641,2011,D14,Other,2011-03-03T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6672211,-79.4278564,877
-79.5521545,43.695797,450,3973677,2011,D23,Shooting,2011-03-20T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,878
-79.4372711,43.6369286,451,3914456,2011,D11,Other,2011-03-21T04:00:00.000Z,85,South Parkdale (85),43.6369286,-79.4372711,879
-79.2568359,43.7348099,452,3981811,2011,D41,Shooting,2011-03-28T04:00:00.000Z,138,Eglinton East (138),43.7348099,-79.2568359,880
-79.3125916,43.6672478,453,3736070,2011,D55,Shooting,2011-03-28T04:00:00.000Z,64,Woodbine Corridor (64),43.6672478,-79.3125916,881
-79.5026703,43.7653809,454,3985830,2011,D31,Other,2011-04-15T04:00:00.000Z,27,York University Heights (27),43.7653809,-79.5026703,882
-79.3249664,43.6865997,455,3942884,2011,D54,Other,2011-04-06T04:00:00.000Z,66,Danforth (66),43.6865997,-79.3249664,883
-79.5596924,43.7133217,456,3832638,2011,D23,Shooting,2011-04-30T04:00:00.000Z,4,Rexdale-Kipling (4),43.7133217,-79.5596924,884
-79.3314133,43.7931099,457,3985926,2011,D42,Shooting,2011-05-26T04:00:00.000Z,117,L'Amoreaux (117),43.7931099,-79.3314133,885
-79.5047607,43.715744,458,3448094,2010,D31,Shooting,2010-02-08T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,886
-79.5928192,43.7390823,459,4047557,2011,D23,Shooting,2011-05-29T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7390823,-79.5928192,887
-79.3097534,43.6633987,460,3593600,2010,D55,Other,2010-02-15T05:00:00.000Z,70,South Riverdale (70),43.6633987,-79.3097534,888
-79.2379379,43.7381363,461,3456178,2010,D43,Other,2010-02-14T05:00:00.000Z,138,Eglinton East (138),43.7381363,-79.2379379,889
-79.5164871,43.7525101,462,3582659,2011,D31,Shooting,2011-06-16T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7525101,-79.5164871,890
-79.3043823,43.7288933,463,4071110,2011,D33,Stabbing,2011-07-01T04:00:00.000Z,43,Victoria Village (43),43.7288933,-79.3043823,891
-79.2221069,43.7424889,464,3984179,2011,D43,Stabbing,2011-07-22T04:00:00.000Z,139,Scarborough Village (139),43.7424889,-79.2221069,892
-79.5632248,43.6526527,465,3429437,2011,D22,Shooting,2011-07-29T04:00:00.000Z,14,Islington-City Centre West (14),43.6526527,-79.5632248,893
-79.4931412,43.6883087,466,3794249,2011,D12,Other,2011-07-29T04:00:00.000Z,115,Mount Dennis (115),43.6883087,-79.4931412,894
-79.5079803,43.6912079,467,4119820,2011,D12,Shooting,2011-07-31T04:00:00.000Z,115,Mount Dennis (115),43.6912079,-79.5079803,895
-79.4837036,43.726284,468,3443263,2011,D31,Stabbing,2011-08-10T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.726284,-79.4837036,896
-79.4942398,43.7431068,469,4082526,2011,D31,Shooting,2011-08-20T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7431068,-79.4942398,897
-79.4364471,43.7412224,470,4131492,2011,D32,Shooting,2011-08-23T04:00:00.000Z,33,Clanton Park (33),43.7412224,-79.4364471,898
-79.501503,43.6648865,471,3721549,2011,D11,Shooting,2011-08-27T04:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,899
-79.249855,43.7725296,472,4137445,2011,D43,Other,2011-09-11T04:00:00.000Z,137,Woburn (137),43.7725296,-79.249855,900
-79.2681274,43.7070007,473,3156934,2011,D41,Shooting,2011-09-17T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7070007,-79.2681274,901
-79.4159393,43.6471863,474,4136529,2011,D14,Shooting,2011-10-02T04:00:00.000Z,81,Trinity-Bellwoods (81),43.6471863,-79.4159393,902
-79.1994705,43.7654495,475,357703,2010,D43,Shooting,2010-03-11T05:00:00.000Z,136,West Hill (136),43.7654495,-79.1994705,903
-79.2992859,43.7166748,476,3887747,2011,D54,Shooting,2011-10-09T04:00:00.000Z,43,Victoria Village (43),43.7166748,-79.2992859,904
-79.3006058,43.6943817,477,4156058,2011,D54,Shooting,2011-10-14T04:00:00.000Z,61,Taylor-Massey (61),43.6943817,-79.3006058,905
-79.3133774,43.7665482,478,3680160,2010,D41,Other,2010-03-13T05:00:00.000Z,119,Wexford/Maryvale (119),43.7665482,-79.3133774,906
-79.5098801,43.7634354,479,4244358,2011,D31,Shooting,2011-10-15T04:00:00.000Z,24,Black Creek (24),43.7634354,-79.5098801,907
-79.5761642,43.6485023,480,4219112,2011,D22,Shooting,2011-10-21T04:00:00.000Z,13,Etobicoke West Mall (13),43.6485023,-79.5761642,908
-79.5086136,43.7300453,481,4188550,2011,D31,Shooting,2011-10-28T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7300453,-79.5086136,909
-79.4534454,43.6550331,482,3657524,2010,D11,Other,2010-04-04T04:00:00.000Z,87,High Park-Swansea (87),43.6550331,-79.4534454,910
-79.3229218,43.6523476,483,4187348,2011,D55,Shooting,2011-11-29T05:00:00.000Z,70,South Riverdale (70),43.6523476,-79.3229218,911
-79.4074631,43.7825012,484,4253053,2011,D32,Stabbing,2011-12-02T05:00:00.000Z,50,Newtonbrook East (50),43.7825012,-79.4074631,912
